CDM_ID,CREATED,EMERGENCY_REPORTABLE,TCA,MIN_RNG,PC,SAT_1_ID,SAT_1_NAME,SAT1_OBJECT_TYPE,SAT1_RCS,SAT_1_EXCL_VOL,SAT_2_ID,SAT_2_NAME,SAT2_OBJECT_TYPE,SAT2_RCS,SAT_2_EXCL_VOL
"62362814","2020-12-08 10:55:57.000000","Y","2020-12-11T10:42:00.720000","412","0.0001258093","45","TRANSIT 2A","PAYLOAD","MEDIUM","5.00","36719","FENGYUN 1C DEB","DEBRIS","SMALL","1.00"
"62363107","2020-12-08 10:55:55.000000","Y","2020-12-09T02:39:31.126000","160","0.0001520869","9903","METEOR 1-27","PAYLOAD","LARGE","5.00","40999","FENGYUN 1C DEB","DEBRIS","SMALL","1.00"
"62363128","2020-12-08 10:55:53.000000","Y","2020-12-09T18:16:18.903000","32","0.002036151","10875","DELTA 1 DEB","DEBRIS","SMALL","1.00","3346","DELTA 1 R/B","ROCKET BODY","LARGE","3.00"
"62363642","2020-12-08 10:52:28.000000","Y","2020-12-10T14:41:26.768000","3116","","19550","IUS R/B(2)","ROCKET BODY","LARGE","0.00","27504","SL-12 R/B(2)","ROCKET BODY","LARGE","0.00"
"62363855","2020-12-08 10:55:53.000000","Y","2020-12-08T17:40:35.889000","50","0.002057402","22438","SL-16 DEB","DEBRIS","SMALL","1.00","28221","NAXING 1","PAYLOAD","MEDIUM","5.00"
"62364191","2020-12-08 10:55:58.000000","Y","2020-12-10T06:47:06.357000","460","0.0006258683","24842","IRIDIUM 911","PAYLOAD","LARGE","5.00","37452","FENGYUN 1C DEB","DEBRIS","SMALL","1.00"
"62364556","2020-12-08 10:52:28.000000","Y","2020-12-10T14:41:26.768000","3116","","27504","SL-12 R/B(2)","ROCKET BODY","LARGE","0.00","19550","IUS R/B(2)","ROCKET BODY","LARGE","0.00"
"62364692","2020-12-08 10:55:53.000000","Y","2020-12-08T17:40:35.889000","50","0.002057402","28221","NAXING 1","PAYLOAD","MEDIUM","5.00","22438","SL-16 DEB","DEBRIS","SMALL","1.00"
"62409446","2020-12-08 17:59:15.000000","Y","2020-12-11T10:42:00.708000","318","0.0001426954","45","TRANSIT 2A","PAYLOAD","MEDIUM","5.00","36719","FENGYUN 1C DEB","DEBRIS","SMALL","1.00"
"62409749","2020-12-08 17:59:10.000000","Y","2020-12-09T02:39:31.126000","166","0.0001366482","9903","METEOR 1-27","PAYLOAD","LARGE","5.00","40999","FENGYUN 1C DEB","DEBRIS","SMALL","1.00"
"62410326","2020-12-08 18:13:33.000000","Y","2020-12-10T14:41:26.768000","3116","","19550","IUS R/B(2)","ROCKET BODY","LARGE","0.00","27504","SL-12 R/B(2)","ROCKET BODY","LARGE","0.00"
"62410540","2020-12-08 17:59:37.000000","Y","2020-12-11T15:49:07.618000","691","0.001119843","22236","COSMOS 2221","PAYLOAD","LARGE","5.00","6396","SL-8 DEB","DEBRIS","SMALL","1.00"
"62410951","2020-12-08 17:59:12.000000","Y","2020-12-10T06:47:06.384000","232","0.0006872403","24842","IRIDIUM 911","PAYLOAD","LARGE","5.00","37452","FENGYUN 1C DEB","DEBRIS","SMALL","1.00"
"62411358","2020-12-08 18:13:33.000000","Y","2020-12-10T14:41:26.768000","3116","","27504","SL-12 R/B(2)","ROCKET BODY","LARGE","0.00","19550","IUS R/B(2)","ROCKET BODY","LARGE","0.00"
"62411711","2020-12-08 17:59:08.000000","Y","2020-12-10T11:13:28.651000","107","0.0003490607","29194","COSMOS 860 COOLANT","DEBRIS","SMALL","1.00","31003","FENGYUN 1C DEB","DEBRIS","SMALL","1.00"
"62411824","2020-12-08 17:59:08.000000","Y","2020-12-10T11:13:28.651000","107","0.0003490607","31003","FENGYUN 1C DEB","DEBRIS","SMALL","1.00","29194","COSMOS 860 COOLANT","DEBRIS","SMALL","1.00"
"62464802","2020-12-09 01:20:36.000000","Y","2020-12-10T14:41:26.768000","3116","","19550","IUS R/B(2)","ROCKET BODY","LARGE","0.00","27504","SL-12 R/B(2)","ROCKET BODY","LARGE","0.00"
"62465575","2020-12-09 01:20:36.000000","Y","2020-12-10T14:41:26.768000","3116","","27504","SL-12 R/B(2)","ROCKET BODY","LARGE","0.00","19550","IUS R/B(2)","ROCKET BODY","LARGE","0.00"
"62468886","2020-12-08 23:10:49.000000","Y","2020-12-11T10:42:00.717000","387","0.0001360817","45","TRANSIT 2A","PAYLOAD","MEDIUM","5.00","36719","FENGYUN 1C DEB","DEBRIS","SMALL","1.00"
"62469021","2020-12-08 23:10:47.000000","Y","2020-12-09T02:39:31.126000","164","0.0001407533","9903","METEOR 1-27","PAYLOAD","LARGE","5.00","40999","FENGYUN 1C DEB","DEBRIS","SMALL","1.00"
"62469331","2020-12-08 23:10:45.000000","Y","2020-12-10T06:47:06.404000","87","0.0009311301","24842","IRIDIUM 911","PAYLOAD","LARGE","5.00","37452","FENGYUN 1C DEB","DEBRIS","SMALL","1.00"
"62469526","2020-12-08 23:10:48.000000","Y","2020-12-11T20:45:44.485000","315","0.0004041688","27561","RUBIN 3/SL-8","PAYLOAD","LARGE","5.00","40792","COSMOS 2251 DEB","DEBRIS","SMALL","1.00"
"62531129","2020-12-09 10:25:09.000000","Y","2020-12-11T10:42:00.717000","384","0.0001388369","45","TRANSIT 2A","PAYLOAD","MEDIUM","5.00","36719","FENGYUN 1C DEB","DEBRIS","SMALL","1.00"
"62531359","2020-12-09 10:26:23.000000","Y","2020-12-11T01:26:08.796000","480","0.0001052822","7003","AUREOLE 2","PAYLOAD","LARGE","5.00","82481","UNKNOWN","UNKNOWN","","3.00"
"62531417","2020-12-09 10:24:59.000000","Y","2020-12-10T06:14:49.909000","16","0.001502182","9710","DELTA 1 DEB","DEBRIS","SMALL","1.00","32217","FENGYUN 1C DEB","DEBRIS","SMALL","1.00"
"62531464","2020-12-09 10:24:58.000000","Y","2020-12-12T07:02:38.128000","295","0.0001571147","11765","COSMOS 1174","PAYLOAD","LARGE","5.00","32089","FENGYUN 1C DEB","DEBRIS","SMALL","1.00"
"62531525","2020-12-09 10:25:16.000000","Y","2020-12-12T01:38:01.982000","578","0.0002211823","13381","COSMOS 1394","PAYLOAD","MEDIUM","5.00","39832","COSMOS 1823 DEB","DEBRIS","SMALL","1.00"
"62531881","2020-12-09 10:26:00.000000","Y","2020-12-12T09:58:16.716000","64","0.001970673","18123","DMSP 5D-2 F8 (USA 26)","PAYLOAD","LARGE","5.00","45508","METEOR 2-5 DEB","DEBRIS","SMALL","1.00"
"62531955","2020-12-09 10:32:56.000000","Y","2020-12-10T14:41:26.768000","3116","","19550","IUS R/B(2)","ROCKET BODY","LARGE","0.00","27504","SL-12 R/B(2)","ROCKET BODY","LARGE","0.00"
"62532482","2020-12-09 10:24:50.000000","Y","2020-12-09T18:34:07.446000","66","0.0001031685","23793","SL-14 R/B","ROCKET BODY","LARGE","3.00","26010","SL-14 DEB","DEBRIS","SMALL","1.00"
"62532540","2020-12-09 10:25:10.000000","Y","2020-12-10T06:47:06.409000","62","0.001193632","24842","IRIDIUM 911","PAYLOAD","LARGE","5.00","37452","FENGYUN 1C DEB","DEBRIS","SMALL","1.00"
"62532767","2020-12-09 10:24:49.000000","Y","2020-12-09T18:34:07.446000","66","0.0001031685","26010","SL-14 DEB","DEBRIS","SMALL","1.00","23793","SL-14 R/B","ROCKET BODY","LARGE","3.00"
"62533032","2020-12-09 10:32:51.000000","Y","2020-12-10T14:41:26.768000","3116","","27504","SL-12 R/B(2)","ROCKET BODY","LARGE","0.00","19550","IUS R/B(2)","ROCKET BODY","LARGE","0.00"
"62533035","2020-12-09 10:25:18.000000","Y","2020-12-11T20:45:44.477000","280","0.0005892769","27561","RUBIN 3/SL-8","PAYLOAD","LARGE","5.00","40792","COSMOS 2251 DEB","DEBRIS","SMALL","1.00"
"62533572","2020-12-09 10:24:56.000000","Y","2020-12-10T11:13:28.670000","90","0.000442958","29194","COSMOS 860 COOLANT","DEBRIS","SMALL","1.00","31003","FENGYUN 1C DEB","DEBRIS","SMALL","1.00"
"62533706","2020-12-09 10:24:54.000000","Y","2020-12-10T11:13:28.670000","90","0.000442958","31003","FENGYUN 1C DEB","DEBRIS","SMALL","1.00","29194","COSMOS 860 COOLANT","DEBRIS","SMALL","1.00"
"62534094","2020-12-09 10:24:42.000000","Y","2020-12-10T06:14:49.909000","16","0.001502182","32217","FENGYUN 1C DEB","DEBRIS","SMALL","1.00","9710","DELTA 1 DEB","DEBRIS","SMALL","1.00"
"62534939","2020-12-09 10:24:50.000000","Y","2020-12-10T06:47:06.409000","62","0.001193632","37452","FENGYUN 1C DEB","DEBRIS","SMALL","1.00","24842","IRIDIUM 911","PAYLOAD","LARGE","5.00"
"62535698","2020-12-09 10:25:17.000000","Y","2020-12-09T10:38:52.672000","67","0.0001403518","39589","COSMOS 2251 DEB","DEBRIS","SMALL","1.00","40226","COSMOS 2251 DEB","DEBRIS","SMALL","1.00"
"62535865","2020-12-09 10:25:15.000000","Y","2020-12-09T10:38:52.672000","67","0.0001403518","40226","COSMOS 2251 DEB","DEBRIS","SMALL","1.00","39589","COSMOS 2251 DEB","DEBRIS","SMALL","1.00"
"62542487","2020-12-09 10:24:46.000000","Y","2020-12-12T09:58:16.716000","64","0.001970673","45508","METEOR 2-5 DEB","DEBRIS","SMALL","1.00","18123","DMSP 5D-2 F8 (USA 26)","PAYLOAD","LARGE","5.00"
"62580033","2020-12-09 17:57:41.000000","Y","2020-12-11T10:42:00.709000","324","0.0001492775","45","TRANSIT 2A","PAYLOAD","MEDIUM","5.00","36719","FENGYUN 1C DEB","DEBRIS","SMALL","1.00"
"62580165","2020-12-09 17:57:38.000000","Y","2020-12-10T06:14:49.904000","20","0.001706129","9710","DELTA 1 DEB","DEBRIS","SMALL","1.00","32217","FENGYUN 1C DEB","DEBRIS","SMALL","1.00"
"62580182","2020-12-09 17:57:43.000000","Y","2020-12-12T07:02:38.086000","757","0.0001196082","11765","COSMOS 1174","PAYLOAD","LARGE","5.00","32089","FENGYUN 1C DEB","DEBRIS","SMALL","1.00"
"62580200","2020-12-09 17:57:42.000000","Y","2020-12-12T01:38:01.989000","481","0.0006084927","13381","COSMOS 1394","PAYLOAD","MEDIUM","5.00","39832","COSMOS 1823 DEB","DEBRIS","SMALL","1.00"
"62580363","2020-12-09 17:57:38.000000","Y","2020-12-12T09:58:16.698000","61","0.002498775","18123","DMSP 5D-2 F8 (USA 26)","PAYLOAD","LARGE","5.00","45508","METEOR 2-5 DEB","DEBRIS","SMALL","1.00"
"62580487","2020-12-09 17:57:38.000000","Y","2020-12-09T18:34:07.447000","69","0.0001012153","23793","SL-14 R/B","ROCKET BODY","LARGE","3.00","26010","SL-14 DEB","DEBRIS","SMALL","1.00"
"62580499","2020-12-09 17:57:39.000000","Y","2020-12-10T06:47:06.393000","130","0.001664967","24842","IRIDIUM 911","PAYLOAD","LARGE","5.00","37452","FENGYUN 1C DEB","DEBRIS","SMALL","1.00"
"62580603","2020-12-09 17:57:38.000000","Y","2020-12-09T18:34:07.447000","69","0.0001012153","26010","SL-14 DEB","DEBRIS","SMALL","1.00","23793","SL-14 R/B","ROCKET BODY","LARGE","3.00"
"62580693","2020-12-09 17:57:40.000000","Y","2020-12-11T20:45:44.454000","282","0.0001141648","27561","RUBIN 3/SL-8","PAYLOAD","LARGE","5.00","40792","COSMOS 2251 DEB","DEBRIS","SMALL","1.00"
"62580954","2020-12-09 17:57:38.000000","Y","2020-12-10T11:13:28.665000","75","0.000521174","29194","COSMOS 860 COOLANT","DEBRIS","SMALL","1.00","31003","FENGYUN 1C DEB","DEBRIS","SMALL","1.00"
"62581010","2020-12-09 17:57:38.000000","Y","2020-12-10T11:13:28.665000","75","0.000521174","31003","FENGYUN 1C DEB","DEBRIS","SMALL","1.00","29194","COSMOS 860 COOLANT","DEBRIS","SMALL","1.00"
"62581347","2020-12-09 17:57:38.000000","Y","2020-12-10T06:14:49.904000","20","0.001706129","32217","FENGYUN 1C DEB","DEBRIS","SMALL","1.00","9710","DELTA 1 DEB","DEBRIS","SMALL","1.00"
"62581821","2020-12-09 17:57:39.000000","Y","2020-12-10T06:47:06.393000","130","0.001664967","37452","FENGYUN 1C DEB","DEBRIS","SMALL","1.00","24842","IRIDIUM 911","PAYLOAD","LARGE","5.00"
"62587022","2020-12-09 17:57:38.000000","Y","2020-12-12T09:58:16.698000","61","0.002498775","45508","METEOR 2-5 DEB","DEBRIS","SMALL","1.00","18123","DMSP 5D-2 F8 (USA 26)","PAYLOAD","LARGE","5.00"
"62589065","2020-12-09 20:30:12.000000","Y","2020-12-10T14:41:26.787000","3130","","19550","IUS R/B(2)","ROCKET BODY","LARGE","0.00","27504","SL-12 R/B(2)","ROCKET BODY","LARGE","0.00"
"62589090","2020-12-09 20:30:06.000000","Y","2020-12-12T10:43:17.407000","2092","","20024","COSMOS 2022 (GLONASS)","PAYLOAD","LARGE","0.00","21011","SL-12 R/B(2)","ROCKET BODY","LARGE","0.00"
"62589158","2020-12-09 20:30:06.000000","Y","2020-12-12T10:43:17.407000","2092","","21011","SL-12 R/B(2)","ROCKET BODY","LARGE","0.00","20024","COSMOS 2022 (GLONASS)","PAYLOAD","LARGE","0.00"
"62589900","2020-12-09 20:30:12.000000","Y","2020-12-10T14:41:26.787000","3130","","27504","SL-12 R/B(2)","ROCKET BODY","LARGE","0.00","19550","IUS R/B(2)","ROCKET BODY","LARGE","0.00"
"62636764","2020-12-09 23:20:53.000000","Y","2020-12-11T10:42:00.719000","383","0.0001422457","45","TRANSIT 2A","PAYLOAD","MEDIUM","5.00","36719","FENGYUN 1C DEB","DEBRIS","SMALL","1.00"
"62637046","2020-12-09 23:20:45.000000","Y","2020-12-10T06:14:49.902000","25","0.001802612","9710","DELTA 1 DEB","DEBRIS","SMALL","1.00","32217","FENGYUN 1C DEB","DEBRIS","SMALL","1.00"
"62637081","2020-12-09 23:20:51.000000","Y","2020-12-12T07:02:38.130000","261","0.000176796","11765","COSMOS 1174","PAYLOAD","LARGE","5.00","32089","FENGYUN 1C DEB","DEBRIS","SMALL","1.00"
"62637094","2020-12-10 01:01:49.000000","Y","2020-12-12T22:09:49.851000","4711","","12156","MOLNIYA 1-49","PAYLOAD","LARGE","0.00","40778","ARIANE 1 DEB","DEBRIS","SMALL","0.00"
"62637135","2020-12-09 23:20:54.000000","Y","2020-12-12T01:38:01.990000","482","0.0006072753","13381","COSMOS 1394","PAYLOAD","MEDIUM","5.00","39832","COSMOS 1823 DEB","DEBRIS","SMALL","1.00"
"62637492","2020-12-09 23:20:46.000000","Y","2020-12-12T09:58:16.712000","67","0.001017961","18123","DMSP 5D-2 F8 (USA 26)","PAYLOAD","LARGE","5.00","45508","METEOR 2-5 DEB","DEBRIS","SMALL","1.00"
"62637580","2020-12-10 01:01:27.000000","Y","2020-12-10T14:41:26.787000","3130","","19550","IUS R/B(2)","ROCKET BODY","LARGE","0.00","27504","SL-12 R/B(2)","ROCKET BODY","LARGE","0.00"
"62637608","2020-12-10 01:01:20.000000","Y","2020-12-12T10:43:17.407000","2092","","20024","COSMOS 2022 (GLONASS)","PAYLOAD","LARGE","0.00","21011","SL-12 R/B(2)","ROCKET BODY","LARGE","0.00"
"62637696","2020-12-10 01:01:20.000000","Y","2020-12-12T10:43:17.407000","2092","","21011","SL-12 R/B(2)","ROCKET BODY","LARGE","0.00","20024","COSMOS 2022 (GLONASS)","PAYLOAD","LARGE","0.00"
"62638188","2020-12-09 23:20:46.000000","Y","2020-12-10T06:47:06.403000","73","0.002121557","24842","IRIDIUM 911","PAYLOAD","LARGE","5.00","37452","FENGYUN 1C DEB","DEBRIS","SMALL","1.00"
"62638618","2020-12-10 01:01:27.000000","Y","2020-12-10T14:41:26.787000","3130","","27504","SL-12 R/B(2)","ROCKET BODY","LARGE","0.00","19550","IUS R/B(2)","ROCKET BODY","LARGE","0.00"
"62639126","2020-12-09 23:20:47.000000","Y","2020-12-10T11:13:28.669000","86","0.0004765272","29194","COSMOS 860 COOLANT","DEBRIS","SMALL","1.00","31003","FENGYUN 1C DEB","DEBRIS","SMALL","1.00"
"62639260","2020-12-09 23:20:47.000000","Y","2020-12-10T11:13:28.669000","86","0.0004765272","31003","FENGYUN 1C DEB","DEBRIS","SMALL","1.00","29194","COSMOS 860 COOLANT","DEBRIS","SMALL","1.00"
"62639455","2020-12-09 23:20:45.000000","Y","2020-12-10T06:14:49.902000","25","0.001802612","32217","FENGYUN 1C DEB","DEBRIS","SMALL","1.00","9710","DELTA 1 DEB","DEBRIS","SMALL","1.00"
"62640177","2020-12-09 23:20:46.000000","Y","2020-12-10T06:47:06.403000","73","0.002121557","37452","FENGYUN 1C DEB","DEBRIS","SMALL","1.00","24842","IRIDIUM 911","PAYLOAD","LARGE","5.00"
"62641234","2020-12-10 01:01:49.000000","Y","2020-12-12T22:09:49.851000","4711","","40778","ARIANE 1 DEB","DEBRIS","SMALL","0.00","12156","MOLNIYA 1-49","PAYLOAD","LARGE","0.00"
"62646355","2020-12-09 23:20:46.000000","Y","2020-12-12T09:58:16.712000","67","0.001017961","45508","METEOR 2-5 DEB","DEBRIS","SMALL","1.00","18123","DMSP 5D-2 F8 (USA 26)","PAYLOAD","LARGE","5.00"
"62695548","2020-12-10 10:14:06.000000","Y","2020-12-11T10:42:00.716000","411","0.0001376051","45","TRANSIT 2A","PAYLOAD","MEDIUM","5.00","36719","FENGYUN 1C DEB","DEBRIS","SMALL","1.00"
"62695622","2020-12-10 10:14:45.000000","Y","2020-12-12T14:47:45.054000","23","0.0008630317","2802","SL-8 R/B","ROCKET BODY","LARGE","3.00","42672","CZ-4C DEB","DEBRIS","SMALL","1.00"
"62695883","2020-12-10 10:13:35.000000","Y","2020-12-12T07:02:38.149000","52","0.0002644508","11765","COSMOS 1174","PAYLOAD","LARGE","5.00","32089","FENGYUN 1C DEB","DEBRIS","SMALL","1.00"
"62695897","2020-12-10 10:33:17.000000","Y","2020-12-12T22:09:49.847000","4705","","12156","MOLNIYA 1-49","PAYLOAD","LARGE","0.00","40778","ARIANE 1 DEB","DEBRIS","SMALL","0.00"
"62695940","2020-12-10 10:14:20.000000","Y","2020-12-12T01:38:01.995000","434","0.001053977","13381","COSMOS 1394","PAYLOAD","MEDIUM","5.00","39832","COSMOS 1823 DEB","DEBRIS","SMALL","1.00"
"62696302","2020-12-10 10:15:41.000000","Y","2020-12-12T09:58:16.717000","67","0.0006252532","18123","DMSP 5D-2 F8 (USA 26)","PAYLOAD","LARGE","5.00","45508","METEOR 2-5 DEB","DEBRIS","SMALL","1.00"
"62696396","2020-12-10 10:32:51.000000","Y","2020-12-10T14:41:26.787000","3126","","19550","IUS R/B(2)","ROCKET BODY","LARGE","0.00","27504","SL-12 R/B(2)","ROCKET BODY","LARGE","0.00"
"62696432","2020-12-10 10:32:46.000000","Y","2020-12-12T10:43:17.407000","2092","","20024","COSMOS 2022 (GLONASS)","PAYLOAD","LARGE","0.00","21011","SL-12 R/B(2)","ROCKET BODY","LARGE","0.00"
"62696520","2020-12-10 10:32:45.000000","Y","2020-12-12T10:43:17.407000","2092","","21011","SL-12 R/B(2)","ROCKET BODY","LARGE","0.00","20024","COSMOS 2022 (GLONASS)","PAYLOAD","LARGE","0.00"
"62697461","2020-12-10 10:32:45.000000","Y","2020-12-10T14:41:26.787000","3126","","27504","SL-12 R/B(2)","ROCKET BODY","LARGE","0.00","19550","IUS R/B(2)","ROCKET BODY","LARGE","0.00"
"62698258","2020-12-10 10:13:46.000000","Y","2020-12-11T17:04:35.646000","90","0.000371888","31664","FENGYUN 1C DEB","DEBRIS","SMALL","1.00","34918","COSMOS 2251 DEB","DEBRIS","SMALL","1.00"
"62698626","2020-12-10 10:12:59.000000","Y","2020-12-12T07:02:38.149000","52","0.0002644508","32089","FENGYUN 1C DEB","DEBRIS","SMALL","1.00","11765","COSMOS 1174","PAYLOAD","LARGE","5.00"
"62698627","2020-12-10 10:14:26.000000","Y","2020-12-11T15:04:50.687000","77","0.0001258933","32094","FENGYUN 1C DEB","DEBRIS","SMALL","1.00","41211","NOAA 16 DEB","DEBRIS","SMALL","1.00"
"62698993","2020-12-10 10:13:33.000000","Y","2020-12-11T17:04:35.646000","90","0.000371888","34918","COSMOS 2251 DEB","DEBRIS","SMALL","1.00","31664","FENGYUN 1C DEB","DEBRIS","SMALL","1.00"
"62699150","2020-12-10 10:14:06.000000","Y","2020-12-13T02:29:49.258000","28","0.002756467","36180","FENGYUN 1C DEB","DEBRIS","SMALL","1.00","36520","SL-8 R/B","ROCKET BODY","LARGE","3.00"
"62699177","2020-12-10 10:14:01.000000","Y","2020-12-13T02:29:49.258000","28","0.002756467","36520","SL-8 R/B","ROCKET BODY","LARGE","3.00","36180","FENGYUN 1C DEB","DEBRIS","SMALL","1.00"
"62700847","2020-12-10 10:32:41.000000","Y","2020-12-12T22:09:49.847000","4705","","40778","ARIANE 1 DEB","DEBRIS","SMALL","0.00","12156","MOLNIYA 1-49","PAYLOAD","LARGE","0.00"
"62700990","2020-12-10 10:13:35.000000","Y","2020-12-11T15:04:50.687000","77","0.0001258933","41211","NOAA 16 DEB","DEBRIS","SMALL","1.00","32094","FENGYUN 1C DEB","DEBRIS","SMALL","1.00"
"62702297","2020-12-10 10:12:54.000000","Y","2020-12-12T14:47:45.054000","23","0.0008630317","42672","CZ-4C DEB","DEBRIS","SMALL","1.00","2802","SL-8 R/B","ROCKET BODY","LARGE","3.00"
"62708273","2020-12-10 10:13:09.000000","Y","2020-12-12T09:58:16.717000","67","0.0006252532","45508","METEOR 2-5 DEB","DEBRIS","SMALL","1.00","18123","DMSP 5D-2 F8 (USA 26)","PAYLOAD","LARGE","5.00"
"62748365","2020-12-10 17:31:58.000000","Y","2020-12-11T10:42:00.720000","438","0.0001327261","45","TRANSIT 2A","PAYLOAD","MEDIUM","5.00","36719","FENGYUN 1C DEB","DEBRIS","SMALL","1.00"
"62748516","2020-12-10 17:31:43.000000","Y","2020-12-12T07:02:38.192000","487","0.0003229616","11765","COSMOS 1174","PAYLOAD","LARGE","5.00","32089","FENGYUN 1C DEB","DEBRIS","SMALL","1.00"
"62748538","2020-12-10 17:32:06.000000","Y","2020-12-12T01:38:01.995000","436","0.001047477","13381","COSMOS 1394","PAYLOAD","MEDIUM","5.00","39832","COSMOS 1823 DEB","DEBRIS","SMALL","1.00"
"62748705","2020-12-10 17:33:29.000000","Y","2020-12-12T09:58:16.730000","72","0.0002186741","18123","DMSP 5D-2 F8 (USA 26)","PAYLOAD","LARGE","5.00","45508","METEOR 2-5 DEB","DEBRIS","SMALL","1.00"
"62750258","2020-12-10 17:31:58.000000","Y","2020-12-13T02:29:49.269000","35","0.002346319","36180","FENGYUN 1C DEB","DEBRIS","SMALL","1.00","36520","SL-8 R/B","ROCKET BODY","LARGE","3.00"
"62750262","2020-12-10 17:31:57.000000","Y","2020-12-13T02:29:49.269000","35","0.002346319","36520","SL-8 R/B","ROCKET BODY","LARGE","3.00","36180","FENGYUN 1C DEB","DEBRIS","SMALL","1.00"
"62764279","2020-12-10 17:31:09.000000","Y","2020-12-12T09:58:16.730000","72","0.0002186741","45508","METEOR 2-5 DEB","DEBRIS","SMALL","1.00","18123","DMSP 5D-2 F8 (USA 26)","PAYLOAD","LARGE","5.00"
"62768645","2020-12-10 19:45:17.000000","Y","2020-12-12T22:09:49.765000","4996","","12156","MOLNIYA 1-49","PAYLOAD","LARGE","0.00","40778","ARIANE 1 DEB","DEBRIS","SMALL","0.00"
"62768966","2020-12-10 19:44:03.000000","Y","2020-12-12T10:43:17.407000","2092","","20024","COSMOS 2022 (GLONASS)","PAYLOAD","LARGE","0.00","21011","SL-12 R/B(2)","ROCKET BODY","LARGE","0.00"
"62769036","2020-12-10 19:44:02.000000","Y","2020-12-12T10:43:17.407000","2092","","21011","SL-12 R/B(2)","ROCKET BODY","LARGE","0.00","20024","COSMOS 2022 (GLONASS)","PAYLOAD","LARGE","0.00"
"62771149","2020-12-10 19:43:53.000000","Y","2020-12-12T22:09:49.765000","4996","","40778","ARIANE 1 DEB","DEBRIS","SMALL","0.00","12156","MOLNIYA 1-49","PAYLOAD","LARGE","0.00"
"62808378","2020-12-10 23:01:51.000000","Y","2020-12-11T10:42:00.720000","441","0.000132146","45","TRANSIT 2A","PAYLOAD","MEDIUM","5.00","36719","FENGYUN 1C DEB","DEBRIS","SMALL","1.00"
"62808700","2020-12-10 23:01:50.000000","Y","2020-12-12T07:02:38.221000","314","0.0005115305","11765","COSMOS 1174","PAYLOAD","LARGE","5.00","32089","FENGYUN 1C DEB","DEBRIS","SMALL","1.00"
"62808716","2020-12-10 23:40:21.000000","Y","2020-12-12T22:09:49.757000","4954","","12156","MOLNIYA 1-49","PAYLOAD","LARGE","0.00","40778","ARIANE 1 DEB","DEBRIS","SMALL","0.00"
"62808769","2020-12-10 23:01:51.000000","Y","2020-12-12T01:38:01.995000","437","0.001044421","13381","COSMOS 1394","PAYLOAD","MEDIUM","5.00","39832","COSMOS 1823 DEB","DEBRIS","SMALL","1.00"
"62808920","2020-12-10 23:39:53.000000","Y","2020-12-13T20:31:09.679000","3825","","14979","COSMOS 1556 (GLONASS)","PAYLOAD","MEDIUM","0.00","20044","SL-12 DEB","DEBRIS","MEDIUM","0.00"
"62809137","2020-12-10 23:01:47.000000","Y","2020-12-12T09:58:16.733000","73","0.0001589435","18123","DMSP 5D-2 F8 (USA 26)","PAYLOAD","LARGE","5.00","45508","METEOR 2-5 DEB","DEBRIS","SMALL","1.00"
"62809272","2020-12-10 23:39:24.000000","Y","2020-12-12T10:43:17.407000","2092","","20024","COSMOS 2022 (GLONASS)","PAYLOAD","LARGE","0.00","21011","SL-12 R/B(2)","ROCKET BODY","LARGE","0.00"
"62809273","2020-12-10 23:39:53.000000","Y","2020-12-13T20:31:09.679000","3825","","20044","SL-12 DEB","DEBRIS","MEDIUM","0.00","14979","COSMOS 1556 (GLONASS)","PAYLOAD","MEDIUM","0.00"
"62809367","2020-12-10 23:39:24.000000","Y","2020-12-12T10:43:17.407000","2092","","21011","SL-12 R/B(2)","ROCKET BODY","LARGE","0.00","20024","COSMOS 2022 (GLONASS)","PAYLOAD","LARGE","0.00"
"62810302","2020-12-10 23:01:48.000000","Y","2020-12-13T21:57:07.631000","113","0.002229291","27600","MICRO LABSAT","PAYLOAD","MEDIUM","5.00","41132","NOAA 16 DEB","DEBRIS","SMALL","1.00"
"62810893","2020-12-10 23:01:47.000000","Y","2020-12-11T15:04:50.703000","59","0.0002226642","32094","FENGYUN 1C DEB","DEBRIS","SMALL","1.00","41211","NOAA 16 DEB","DEBRIS","SMALL","1.00"
"62811337","2020-12-10 23:01:47.000000","Y","2020-12-13T02:29:49.267000","38","0.001715905","36180","FENGYUN 1C DEB","DEBRIS","SMALL","1.00","36520","SL-8 R/B","ROCKET BODY","LARGE","3.00"
"62811364","2020-12-10 23:01:47.000000","Y","2020-12-13T02:29:49.267000","38","0.001715905","36520","SL-8 R/B","ROCKET BODY","LARGE","3.00","36180","FENGYUN 1C DEB","DEBRIS","SMALL","1.00"
"62812264","2020-12-10 23:40:21.000000","Y","2020-12-12T22:09:49.757000","4954","","40778","ARIANE 1 DEB","DEBRIS","SMALL","0.00","12156","MOLNIYA 1-49","PAYLOAD","LARGE","0.00"
"62812405","2020-12-10 23:01:47.000000","Y","2020-12-11T15:04:50.703000","59","0.0002226642","41211","NOAA 16 DEB","DEBRIS","SMALL","1.00","32094","FENGYUN 1C DEB","DEBRIS","SMALL","1.00"
"62815567","2020-12-10 23:01:47.000000","Y","2020-12-12T09:58:16.733000","73","0.0001589435","45508","METEOR 2-5 DEB","DEBRIS","SMALL","1.00","18123","DMSP 5D-2 F8 (USA 26)","PAYLOAD","LARGE","5.00"
